Clicks,Impressions,TotalImpressions,Timestamp,BatchCTR,ModelCTR,MSE,MMSE,FullMSE,FullROC,FullTPR,FullFPR,FullFNR,FullPPR,ModelCalibration,ModelNE,ModelRIG,Method,Hours,Alpha,EqClicks,TrainPart,RecommendationPart
1929,884665,5500000,1534355823000,0.00182,0.00218,0.00091,0.995,0.000531,nan,0.414,0.0,0.586,1.0,0.414,0.639,0.361,LinUCB_Disjoint_Multi_Mix,6,0.0001,0.0,0.2,0.2
1969,907879,5600000,1534359354000,0.00178,0.00217,0.000907,0.995,0.000528,nan,0.416,0.0,0.584,1.0,0.416,0.641,0.359,LinUCB_Disjoint_Multi_Mix,6,0.0001,0.0,0.2,0.2
2044,932253,5700000,1534362421000,0.00214,0.00219,0.000914,0.995,0.000528,nan,0.42,0.0,0.58,1.0,0.42,0.641,0.359,LinUCB_Disjoint_Multi_Mix,6,0.0001,0.0,0.2,0.2
2062,939026,5800000,1534365625000,0.0,0.0022,0.000922,0.995,0.000539,nan,0.412,0.0,0.588,1.0,0.412,0.633,0.367,LinUCB_Disjoint_Multi_Mix,6,0.0001,0.0,0.2,0.2
2062,939250,5900000,1534370861000,0.0,0.0022,0.000925,0.995,0.000549,nan,0.404,0.0,0.596,1.0,0.404,0.626,0.374,LinUCB_Disjoint_Multi_Mix,6,0.0001,0.0,0.2,0.2
2084,946816,6000000,1534387000000,0.00294,0.0022,0.000935,0.995,0.000562,nan,0.396,0.0,0.604,1.0,0.396,0.618,0.382,LinUCB_Disjoint_Multi_Mix,6,0.0001,0.0,0.2,0.2
2152,976210,6100000,1534391894000,0.00244,0.0022,0.00094,0.995,0.000562,nan,0.4,0.0,0.6,1.0,0.4,0.62,0.38,LinUCB_Disjoint_Multi_Mix,6,0.0001,0.0,0.2,0.2
2231,1001653,6200000,1534395699000,0.00271,0.00223,0.000947,0.995,0.000562,nan,0.404,0.0,0.596,1.0,0.404,0.62,0.38,LinUCB_Disjoint_Multi_Mix,6,0.0001,0.0,0.2,0.2
2261,1016508,6300000,1534397928000,0.00258,0.00222,0.000944,0.995,0.00056,nan,0.404,0.0,0.596,1.0,0.404,0.619,0.381,LinUCB_Disjoint_Multi_Mix,6,0.0001,0.0,0.2,0.2
2293,1029830,6400000,1534400142000,0.00255,0.00223,0.000942,0.995,0.000559,nan,0.404,0.0,0.596,1.0,0.404,0.618,0.382,LinUCB_Disjoint_Multi_Mix,6,0.0001,0.0,0.2,0.2
2315,1042592,6500000,1534401980000,0.00245,0.00222,0.000936,0.995,0.000556,nan,0.404,0.0,0.596,1.0,0.404,0.619,0.381,LinUCB_Disjoint_Multi_Mix,6,0.0001,0.0,0.2,0.2
2334,1055816,6600000,1534403754000,0.00234,0.00221,0.000928,0.995,0.000551,nan,0.404,0.0,0.596,1.0,0.404,0.62,0.38,LinUCB_Disjoint_Multi_Mix,6,0.0001,0.0,0.2,0.2
2373,1069495,6700000,1534405748000,0.00239,0.00222,0.000925,0.995,0.000547,nan,0.406,0.0,0.594,1.0,0.406,0.62,0.38,LinUCB_Disjoint_Multi_Mix,6,0.0001,0.0,0.2,0.2
2393,1082896,6800000,1534407692000,0.00199,0.00221,0.000918,0.995,0.000543,nan,0.406,0.0,0.594,1.0,0.406,0.621,0.379,LinUCB_Disjoint_Multi_Mix,6,0.0001,0.0,0.2,0.2
2427,1096929,6900000,1534409775000,0.00225,0.00221,0.000914,0.995,0.00054,nan,0.407,0.0,0.593,1.0,0.407,0.621,0.379,LinUCB_Disjoint_Multi_Mix,6,0.0001,0.0,0.2,0.2
2446,1111761,7000000,1534411756000,0.00187,0.0022,0.00091,0.995,0.000538,nan,0.406,0.0,0.594,1.0,0.406,0.62,0.38,LinUCB_Disjoint_Multi_Mix,6,0.0001,0.0,0.2,0.2
2478,1126645,7100000,1534413572000,0.00195,0.0022,0.000905,0.995,0.000534,nan,0.408,0.0,0.592,1.0,0.408,0.622,0.378,LinUCB_Disjoint_Multi_Mix,6,0.0001,0.0,0.2,0.2
2504,1141088,7200000,1534415178000,0.00192,0.00219,0.000901,0.995,0.000531,nan,0.408,0.0,0.592,1.0,0.408,0.622,0.378,LinUCB_Disjoint_Multi_Mix,6,0.0001,0.0,0.2,0.2
2537,1156323,7300000,1534416750000,0.00196,0.00219,0.000896,0.995,0.000528,nan,0.409,0.0,0.591,1.0,0.409,0.622,0.378,LinUCB_Disjoint_Multi_Mix,6,0.0001,0.0,0.2,0.2
2581,1172670,7400000,1534418460000,0.00208,0.0022,0.000896,0.995,0.000526,nan,0.41,0.0,0.59,1.0,0.41,0.622,0.378,LinUCB_Disjoint_Multi_Mix,6,0.0001,0.0,0.2,0.2
2661,1191211,7500000,1534420152000,0.00244,0.00223,0.0009,0.995,0.000524,nan,0.415,0.0,0.585,1.0,0.415,0.623,0.377,LinUCB_Disjoint_Multi_Mix,6,0.0001,0.0,0.2,0.2
2715,1209913,7600000,1534421958000,0.0025,0.00224,0.000901,0.995,0.000523,nan,0.417,0.0,0.583,1.0,0.417,0.623,0.377,LinUCB_Disjoint_Multi_Mix,6,0.0001,0.0,0.2,0.2
2765,1225841,7700000,1534424198000,0.00257,0.00226,0.000901,0.995,0.000522,nan,0.419,0.0,0.581,1.0,0.419,0.624,0.376,LinUCB_Disjoint_Multi_Mix,6,0.0001,0.0,0.2,0.2
2801,1241636,7800000,1534426507000,0.00254,0.00226,0.000898,0.995,0.000519,nan,0.42,0.0,0.58,1.0,0.42,0.624,0.376,LinUCB_Disjoint_Multi_Mix,6,0.0001,0.0,0.2,0.2
2853,1257045,7900000,1534428901000,0.00403,0.00227,0.000899,0.995,0.000517,nan,0.422,0.0,0.578,1.0,0.422,0.625,0.375,LinUCB_Disjoint_Multi_Mix,6,0.0001,0.0,0.2,0.2
2902,1275932,8000000,1534431501000,0.00294,0.00227,0.000899,0.995,0.000517,nan,0.424,0.0,0.576,1.0,0.424,0.625,0.375,LinUCB_Disjoint_Multi_Mix,6,0.0001,0.0,0.2,0.2
2975,1298428,8100000,1534434488000,0.00308,0.00229,0.000905,0.995,0.000518,nan,0.426,0.0,0.574,1.0,0.426,0.624,0.376,LinUCB_Disjoint_Multi_Mix,6,0.0001,0.0,0.2,0.2
3019,1318100,8200000,1534438303000,0.00284,0.00229,0.000905,0.995,0.000517,nan,0.427,0.0,0.573,1.0,0.427,0.625,0.375,LinUCB_Disjoint_Multi_Mix,6,0.0001,0.0,0.2,0.2
3077,1340141,8300000,1534442273000,0.00278,0.0023,0.00091,0.995,0.00052,nan,0.427,0.0,0.573,1.0,0.427,0.623,0.377,LinUCB_Disjoint_Multi_Mix,6,0.0001,0.0,0.2,0.2
3126,1362316,8400000,1534445358000,0.00267,0.00229,0.000912,0.995,0.000521,nan,0.427,0.0,0.573,1.0,0.427,0.623,0.377,LinUCB_Disjoint_Multi_Mix,6,0.0001,0.0,0.2,0.2
3196,1387047,8500000,1534448098000,0.0027,0.0023,0.000917,0.995,0.000522,nan,0.429,0.0,0.571,1.0,0.429,0.623,0.377,LinUCB_Disjoint_Multi_Mix,6,0.0001,0.0,0.2,0.2
24,12355,400000,1534215666000,0.00194,0.00194,0.00113,0.998,0.000568,nan,0.49,0.0,0.51,1.0,0.49,0.817,0.183,LinUCB_Disjoint_Multi_Mix,6,1e-05,0.0,0.2,0.2
84,33945,500000,1534221203000,0.00247,0.00247,0.00134,0.997,0.00075,nan,0.438,0.0,0.562,1.0,0.438,0.687,0.313,LinUCB_Disjoint_Multi_Mix,6,1e-05,0.0,0.2,0.2
118,53250,600000,1534223933000,0.00222,0.00222,0.00112,0.996,0.000623,nan,0.437,0.0,0.563,1.0,0.437,0.735,0.265,LinUCB_Disjoint_Multi_Mix,6,1e-05,0.0,0.2,0.2
145,71183,700000,1534225990000,0.00204,0.00204,0.00106,0.996,0.000628,nan,0.402,0.0,0.598,1.0,0.402,0.723,0.277,LinUCB_Disjoint_Multi_Mix,6,1e-05,0.0,0.2,0.2
166,90200,800000,1534227870000,0.00184,0.00184,0.000939,0.996,0.000552,nan,0.404,0.0,0.596,1.0,0.404,0.772,0.228,LinUCB_Disjoint_Multi_Mix,6,1e-05,0.0,0.2,0.2
195,107608,900000,1534229635000,0.00181,0.00181,0.000879,0.996,0.000507,nan,0.414,0.0,0.586,1.0,0.414,0.801,0.199,LinUCB_Disjoint_Multi_Mix,6,1e-05,0.0,0.2,0.2
218,122806,1000000,1534231460000,0.00109,0.00178,0.000857,0.996,0.000506,nan,0.401,0.0,0.599,1.0,0.401,0.785,0.215,LinUCB_Disjoint_Multi_Mix,6,1e-05,0.0,0.2,0.2
239,138253,1100000,1534233317000,0.00124,0.00173,0.000816,0.996,0.000483,nan,0.4,0.0,0.6,1.0,0.4,0.79,0.21,LinUCB_Disjoint_Multi_Mix,6,1e-05,0.0,0.2,0.2
263,154467,1200000,1534235388000,0.00133,0.0017,0.000799,0.996,0.000476,nan,0.395,0.0,0.605,1.0,0.395,0.784,0.216,LinUCB_Disjoint_Multi_Mix,6,1e-05,0.0,0.2,0.2
314,171916,1300000,1534237355000,0.00179,0.00183,0.000811,0.995,0.000468,nan,0.415,0.0,0.585,1.0,0.415,0.78,0.22,LinUCB_Disjoint_Multi_Mix,6,1e-05,0.0,0.2,0.2
333,186591,1400000,1534238888000,0.00169,0.00178,0.000783,0.995,0.000454,nan,0.413,0.0,0.587,1.0,0.413,0.784,0.216,LinUCB_Disjoint_Multi_Mix,6,1e-05,0.0,0.2,0.2
353,201112,1500000,1534240422000,0.00164,0.00176,0.000768,0.995,0.000449,nan,0.407,0.0,0.593,1.0,0.407,0.782,0.218,LinUCB_Disjoint_Multi_Mix,6,1e-05,0.0,0.2,0.2
365,213748,1600000,1534241857000,0.00156,0.00171,0.000749,0.995,0.000446,nan,0.397,0.0,0.603,1.0,0.397,0.778,0.222,LinUCB_Disjoint_Multi_Mix,6,1e-05,0.0,0.2,0.2
393,226417,1700000,1534243199000,0.00163,0.00174,0.000739,0.995,0.000438,nan,0.401,0.0,0.599,1.0,0.401,0.779,0.221,LinUCB_Disjoint_Multi_Mix,6,1e-05,0.0,0.2,0.2
412,239553,1800000,1534244712000,0.00161,0.00172,0.000722,0.995,0.000428,nan,0.4,0.0,0.6,1.0,0.4,0.784,0.216,LinUCB_Disjoint_Multi_Mix,6,1e-05,0.0,0.2,0.2
428,253830,1900000,1534246424000,0.00156,0.00169,0.000715,0.995,0.000429,nan,0.393,0.0,0.607,1.0,0.393,0.779,0.221,LinUCB_Disjoint_Multi_Mix,6,1e-05,0.0,0.2,0.2
471,270158,2000000,1534248381000,0.00167,0.00174,0.00073,0.995,0.000434,nan,0.397,0.0,0.603,1.0,0.397,0.771,0.229,LinUCB_Disjoint_Multi_Mix,6,1e-05,0.0,0.2,0.2
520,287957,2100000,1534250381000,0.00178,0.00181,0.000744,0.995,0.000437,nan,0.406,0.0,0.594,1.0,0.406,0.766,0.234,LinUCB_Disjoint_Multi_Mix,6,1e-05,0.0,0.2,0.2
582,306615,2200000,1534252487000,0.00295,0.0019,0.000761,0.995,0.000438,nan,0.419,0.0,0.581,1.0,0.419,0.761,0.239,LinUCB_Disjoint_Multi_Mix,6,1e-05,0.0,0.2,0.2
648,321418,2300000,1534254861000,0.00395,0.00202,0.000775,0.995,0.000434,nan,0.434,0.0,0.566,1.0,0.434,0.757,0.243,LinUCB_Disjoint_Multi_Mix,6,1e-05,0.0,0.2,0.2
684,336260,2400000,1534257558000,0.00334,0.00203,0.000784,0.995,0.000442,nan,0.431,0.0,0.569,1.0,0.431,0.745,0.255,LinUCB_Disjoint_Multi_Mix,6,1e-05,0.0,0.2,0.2
722,353341,2500000,1534260327000,0.00299,0.00204,0.000786,0.995,0.000443,nan,0.432,0.0,0.568,1.0,0.432,0.74,0.26,LinUCB_Disjoint_Multi_Mix,6,1e-05,0.0,0.2,0.2
762,373394,2600000,1534263432000,0.00272,0.00204,0.000786,0.995,0.000439,nan,0.436,0.0,0.564,1.0,0.436,0.739,0.261,LinUCB_Disjoint_Multi_Mix,6,1e-05,0.0,0.2,0.2
833,395031,2700000,1534266431000,0.00285,0.00211,0.000802,0.995,0.00044,nan,0.447,0.0,0.553,1.0,0.447,0.737,0.263,LinUCB_Disjoint_Multi_Mix,6,1e-05,0.0,0.2,0.2
879,418315,2800000,1534269300000,0.00268,0.0021,0.000821,0.995,0.000455,nan,0.442,0.0,0.558,1.0,0.442,0.724,0.276,LinUCB_Disjoint_Multi_Mix,6,1e-05,0.0,0.2,0.2
920,439992,2900000,1534272798000,0.00256,0.00209,0.000822,0.995,0.000454,nan,0.443,0.0,0.557,1.0,0.443,0.723,0.277,LinUCB_Disjoint_Multi_Mix,6,1e-05,0.0,0.2,0.2
954,461594,3000000,1534275826000,0.00159,0.00207,0.000819,0.995,0.000452,nan,0.444,0.0,0.556,1.0,0.444,0.723,0.277,LinUCB_Disjoint_Multi_Mix,6,1e-05,0.0,0.2,0.2
1019,483651,3100000,1534279185000,0.00232,0.00211,0.000837,0.995,0.00046,nan,0.447,0.0,0.553,1.0,0.447,0.716,0.284,LinUCB_Disjoint_Multi_Mix,6,1e-05,0.0,0.2,0.2
1057,500048,3200000,1534284970000,0.0,0.00211,0.000848,0.995,0.00047,nan,0.441,0.0,0.559,1.0,0.441,0.707,0.293,LinUCB_Disjoint_Multi_Mix,6,1e-05,0.0,0.2,0.2
1057,500189,3300000,1534301374000,0.0,0.00211,0.000882,0.995,0.000518,nan,0.41,0.0,0.59,1.0,0.41,0.671,0.329,LinUCB_Disjoint_Multi_Mix,6,1e-05,0.0,0.2,0.2
1087,510288,3400000,1534307392000,0.003,0.00213,0.000914,0.995,0.000552,nan,0.393,0.0,0.607,1.0,0.393,0.648,0.352,LinUCB_Disjoint_Multi_Mix,6,1e-05,0.0,0.2,0.2
1151,529056,3500000,1534310553000,0.00327,0.00218,0.000923,0.995,0.000552,nan,0.399,0.0,0.601,1.0,0.399,0.649,0.351,LinUCB_Disjoint_Multi_Mix,6,1e-05,0.0,0.2,0.2
1195,546135,3600000,1534313223000,0.00301,0.00219,0.000922,0.995,0.000548,nan,0.402,0.0,0.598,1.0,0.402,0.651,0.349,LinUCB_Disjoint_Multi_Mix,6,1e-05,0.0,0.2,0.2
1222,562748,3700000,1534315472000,0.00264,0.00217,0.00092,0.995,0.00055,nan,0.399,0.0,0.601,1.0,0.399,0.649,0.351,LinUCB_Disjoint_Multi_Mix,6,1e-05,0.0,0.2,0.2
1248,578773,3800000,1534317461000,0.00243,0.00216,0.000912,0.995,0.000545,nan,0.399,0.0,0.601,1.0,0.399,0.651,0.349,LinUCB_Disjoint_Multi_Mix,6,1e-05,0.0,0.2,0.2
1281,595128,3900000,1534319605000,0.00236,0.00215,0.000911,0.995,0.000545,nan,0.399,0.0,0.601,1.0,0.399,0.65,0.35,LinUCB_Disjoint_Multi_Mix,6,1e-05,0.0,0.2,0.2
1316,612131,4000000,1534321811000,0.00232,0.00215,0.000908,0.995,0.000542,nan,0.4,0.0,0.6,1.0,0.4,0.651,0.349,LinUCB_Disjoint_Multi_Mix,6,1e-05,0.0,0.2,0.2
1350,629189,4100000,1534324066000,0.00227,0.00215,0.000904,0.995,0.000539,nan,0.401,0.0,0.599,1.0,0.401,0.652,0.348,LinUCB_Disjoint_Multi_Mix,6,1e-05,0.0,0.2,0.2
1389,648114,4200000,1534325982000,0.00225,0.00214,0.000904,0.995,0.000538,nan,0.402,0.0,0.598,1.0,0.402,0.653,0.347,LinUCB_Disjoint_Multi_Mix,6,1e-05,0.0,0.2,0.2
1453,669084,4300000,1534327753000,0.00327,0.00217,0.000909,0.995,0.000536,nan,0.407,0.0,0.593,1.0,0.407,0.654,0.346,LinUCB_Disjoint_Multi_Mix,6,1e-05,0.0,0.2,0.2
1509,688355,4400000,1534329253000,0.003,0.00219,0.00091,0.995,0.000532,nan,0.412,0.0,0.588,1.0,0.412,0.655,0.345,LinUCB_Disjoint_Multi_Mix,6,1e-05,0.0,0.2,0.2
1566,708443,4500000,1534330607000,0.00293,0.00221,0.000908,0.995,0.000526,nan,0.418,0.0,0.582,1.0,0.418,0.658,0.342,LinUCB_Disjoint_Multi_Mix,6,1e-05,0.0,0.2,0.2
1624,727658,4600000,1534332371000,0.00296,0.00223,0.000912,0.995,0.000525,nan,0.422,0.0,0.578,1.0,0.422,0.657,0.343,LinUCB_Disjoint_Multi_Mix,6,1e-05,0.0,0.2,0.2
1652,741500,4700000,1534334282000,0.00279,0.00223,0.000909,0.995,0.000525,nan,0.42,0.0,0.58,1.0,0.42,0.655,0.345,LinUCB_Disjoint_Multi_Mix,6,1e-05,0.0,0.2,0.2
1680,756975,4800000,1534336223000,0.00263,0.00222,0.000903,0.995,0.000521,nan,0.421,0.0,0.579,1.0,0.421,0.655,0.345,LinUCB_Disjoint_Multi_Mix,6,1e-05,0.0,0.2,0.2
1713,772674,4900000,1534338220000,0.00256,0.00222,0.000902,0.995,0.000521,nan,0.42,0.0,0.58,1.0,0.42,0.653,0.347,LinUCB_Disjoint_Multi_Mix,6,1e-05,0.0,0.2,0.2
1745,788987,5000000,1534340324000,0.00248,0.00221,0.0009,0.995,0.00052,nan,0.419,0.0,0.581,1.0,0.419,0.651,0.349,LinUCB_Disjoint_Multi_Mix,6,1e-05,0.0,0.2,0.2
1761,805506,5100000,1534342505000,0.00231,0.00219,0.000899,0.995,0.000524,nan,0.415,0.0,0.585,1.0,0.415,0.647,0.353,LinUCB_Disjoint_Multi_Mix,6,1e-05,0.0,0.2,0.2
1787,823077,5200000,1534345017000,0.00222,0.00217,0.000898,0.995,0.000525,nan,0.413,0.0,0.587,1.0,0.413,0.644,0.356,LinUCB_Disjoint_Multi_Mix,6,1e-05,0.0,0.2,0.2
1851,842281,5300000,1534348283000,0.00233,0.0022,0.000908,0.995,0.00053,nan,0.414,0.0,0.586,1.0,0.414,0.641,0.359,LinUCB_Disjoint_Multi_Mix,6,1e-05,0.0,0.2,0.2
1894,862896,5400000,1534352099000,0.00194,0.00219,0.000909,0.995,0.000529,nan,0.415,0.0,0.585,1.0,0.415,0.64,0.36,LinUCB_Disjoint_Multi_Mix,6,1e-05,0.0,0.2,0.2
1931,884709,5500000,1534355823000,0.00181,0.00218,0.00091,0.995,0.000531,nan,0.414,0.0,0.586,1.0,0.414,0.639,0.361,LinUCB_Disjoint_Multi_Mix,6,1e-05,0.0,0.2,0.2
1971,907925,5600000,1534359354000,0.00178,0.00217,0.000907,0.995,0.000527,nan,0.416,0.0,0.584,1.0,0.416,0.641,0.359,LinUCB_Disjoint_Multi_Mix,6,1e-05,0.0,0.2,0.2
2046,932323,5700000,1534362421000,0.00214,0.00219,0.000914,0.995,0.000528,nan,0.42,0.0,0.58,1.0,0.42,0.641,0.359,LinUCB_Disjoint_Multi_Mix,6,1e-05,0.0,0.2,0.2
2064,939086,5800000,1534365625000,0.0,0.0022,0.000922,0.995,0.000539,nan,0.413,0.0,0.587,1.0,0.413,0.633,0.367,LinUCB_Disjoint_Multi_Mix,6,1e-05,0.0,0.2,0.2
2064,939308,5900000,1534370861000,0.0,0.0022,0.000925,0.995,0.000549,nan,0.404,0.0,0.596,1.0,0.404,0.626,0.374,LinUCB_Disjoint_Multi_Mix,6,1e-05,0.0,0.2,0.2
2086,946858,6000000,1534387000000,0.00295,0.0022,0.000935,0.995,0.000562,nan,0.397,0.0,0.603,1.0,0.397,0.618,0.382,LinUCB_Disjoint_Multi_Mix,6,1e-05,0.0,0.2,0.2
2154,976222,6100000,1534391894000,0.00244,0.00221,0.00094,0.995,0.000561,nan,0.401,0.0,0.599,1.0,0.401,0.619,0.381,LinUCB_Disjoint_Multi_Mix,6,1e-05,0.0,0.2,0.2
2231,1001622,6200000,1534395699000,0.00268,0.00223,0.000947,0.995,0.000562,nan,0.404,0.0,0.596,1.0,0.404,0.619,0.381,LinUCB_Disjoint_Multi_Mix,6,1e-05,0.0,0.2,0.2
2261,1016514,6300000,1534397928000,0.00255,0.00222,0.000944,0.995,0.00056,nan,0.404,0.0,0.596,1.0,0.404,0.619,0.381,LinUCB_Disjoint_Multi_Mix,6,1e-05,0.0,0.2,0.2
2293,1029877,6400000,1534400142000,0.00253,0.00223,0.000942,0.995,0.000559,nan,0.404,0.0,0.596,1.0,0.404,0.618,0.382,LinUCB_Disjoint_Multi_Mix,6,1e-05,0.0,0.2,0.2
2315,1042636,6500000,1534401980000,0.00243,0.00222,0.000936,0.995,0.000556,nan,0.404,0.0,0.596,1.0,0.404,0.618,0.382,LinUCB_Disjoint_Multi_Mix,6,1e-05,0.0,0.2,0.2
2332,1055839,6600000,1534403754000,0.0023,0.00221,0.000928,0.995,0.000552,nan,0.404,0.0,0.596,1.0,0.404,0.619,0.381,LinUCB_Disjoint_Multi_Mix,6,1e-05,0.0,0.2,0.2
2371,1069525,6700000,1534405748000,0.00236,0.00222,0.000925,0.995,0.000548,nan,0.406,0.0,0.594,1.0,0.406,0.619,0.381,LinUCB_Disjoint_Multi_Mix,6,1e-05,0.0,0.2,0.2
2391,1082911,6800000,1534407692000,0.002,0.00221,0.000918,0.995,0.000544,nan,0.406,0.0,0.594,1.0,0.406,0.62,0.38,LinUCB_Disjoint_Multi_Mix,6,1e-05,0.0,0.2,0.2
2425,1096887,6900000,1534409775000,0.00226,0.00221,0.000914,0.995,0.00054,nan,0.407,0.0,0.593,1.0,0.407,0.62,0.38,LinUCB_Disjoint_Multi_Mix,6,1e-05,0.0,0.2,0.2
2444,1111724,7000000,1534411756000,0.00188,0.0022,0.00091,0.995,0.000539,nan,0.406,0.0,0.594,1.0,0.406,0.62,0.38,LinUCB_Disjoint_Multi_Mix,6,1e-05,0.0,0.2,0.2
2478,1126606,7100000,1534413572000,0.00199,0.0022,0.000905,0.995,0.000534,nan,0.408,0.0,0.592,1.0,0.408,0.621,0.379,LinUCB_Disjoint_Multi_Mix,6,1e-05,0.0,0.2,0.2
2504,1141032,7200000,1534415178000,0.00195,0.00219,0.0009,0.995,0.000531,nan,0.408,0.0,0.592,1.0,0.408,0.621,0.379,LinUCB_Disjoint_Multi_Mix,6,1e-05,0.0,0.2,0.2
2537,1156238,7300000,1534416750000,0.00199,0.00219,0.000896,0.995,0.000528,nan,0.409,0.0,0.591,1.0,0.409,0.622,0.378,LinUCB_Disjoint_Multi_Mix,6,1e-05,0.0,0.2,0.2
2583,1172625,7400000,1534418460000,0.00213,0.0022,0.000896,0.995,0.000526,nan,0.411,0.0,0.589,1.0,0.411,0.622,0.378,LinUCB_Disjoint_Multi_Mix,6,1e-05,0.0,0.2,0.2
2663,1191100,7500000,1534420152000,0.00247,0.00224,0.0009,0.995,0.000524,nan,0.416,0.0,0.584,1.0,0.416,0.623,0.377,LinUCB_Disjoint_Multi_Mix,6,1e-05,0.0,0.2,0.2
2717,1209829,7600000,1534421958000,0.00253,0.00225,0.000901,0.995,0.000523,nan,0.418,0.0,0.582,1.0,0.418,0.623,0.377,LinUCB_Disjoint_Multi_Mix,6,1e-05,0.0,0.2,0.2
2767,1225717,7700000,1534424198000,0.0026,0.00226,0.000901,0.995,0.000521,nan,0.419,0.0,0.581,1.0,0.419,0.623,0.377,LinUCB_Disjoint_Multi_Mix,6,1e-05,0.0,0.2,0.2
2803,1241608,7800000,1534426507000,0.00256,0.00226,0.000898,0.995,0.000519,nan,0.42,0.0,0.58,1.0,0.42,0.623,0.377,LinUCB_Disjoint_Multi_Mix,6,1e-05,0.0,0.2,0.2
2855,1257075,7900000,1534428901000,0.00403,0.00227,0.000899,0.995,0.000517,nan,0.423,0.0,0.577,1.0,0.423,0.624,0.376,LinUCB_Disjoint_Multi_Mix,6,1e-05,0.0,0.2,0.2
2904,1275986,8000000,1534431501000,0.00293,0.00228,0.000899,0.995,0.000516,nan,0.424,0.0,0.576,1.0,0.424,0.624,0.376,LinUCB_Disjoint_Multi_Mix,6,1e-05,0.0,0.2,0.2
2979,1298453,8100000,1534434488000,0.00313,0.00229,0.000905,0.995,0.000517,nan,0.426,0.0,0.574,1.0,0.426,0.624,0.376,LinUCB_Disjoint_Multi_Mix,6,1e-05,0.0,0.2,0.2
3023,1318133,8200000,1534438303000,0.00286,0.00229,0.000905,0.995,0.000516,nan,0.427,0.0,0.573,1.0,0.427,0.624,0.376,LinUCB_Disjoint_Multi_Mix,6,1e-05,0.0,0.2,0.2
3081,1340245,8300000,1534442273000,0.0028,0.0023,0.00091,0.995,0.000519,nan,0.428,0.0,0.572,1.0,0.428,0.623,0.377,LinUCB_Disjoint_Multi_Mix,6,1e-05,0.0,0.2,0.2
3132,1362494,8400000,1534445358000,0.0027,0.0023,0.000912,0.995,0.00052,nan,0.428,0.0,0.572,1.0,0.428,0.622,0.378,LinUCB_Disjoint_Multi_Mix,6,1e-05,0.0,0.2,0.2
3202,1387283,8500000,1534448098000,0.00272,0.00231,0.000917,0.995,0.000521,nan,0.43,0.0,0.57,1.0,0.43,0.622,0.378,LinUCB_Disjoint_Multi_Mix,6,1e-05,0.0,0.2,0.2
